id,is_male,is_white,is_police_officer,age,resignation_date,complaint_risk,civilian_allegation_risk,current_salary,major_award_count,in_district,in_district_total_population,in_district_black_proportion,in_district_allegation_count,in_district_police_population,in_district_misconduct_rate,in_district_police_white,in_district_police_female
30750,1,0,1,57,,0,0,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26242,1,1,1,45,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26153,0,0,1,52,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2449,1,1,1,51,,0,0,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
20182,1,1,1,49,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6191,1,1,1,53,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1127,1,0,1,54,,1,1,93354,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29591,1,0,1,41,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1297,1,0,1,58,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
31067,0,0,1,55,,0,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26208,1,1,1,39,,1,2,87006,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27031,1,1,1,52,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2494,0,0,1,51,,1,1,93354,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
20593,1,1,1,49,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
16766,1,1,1,56,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5621,1,0,1,40,,1,2,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23237,1,1,0,50,,1,0,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1599,1,0,1,61,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
727,1,1,0,61,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29336,1,1,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28877,1,1,1,51,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22608,1,1,1,53,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
15811,1,1,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
30059,1,1,1,56,,1,1,80724,2,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
20610,1,0,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
16161,1,0,1,52,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27740,1,0,1,58,,1,2,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27642,1,1,0,42,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26792,1,0,1,60,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26791,1,1,1,51,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26034,1,0,0,52,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24632,1,1,1,53,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
15459,1,1,0,49,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
13999,1,1,1,51,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
20157,1,1,1,57,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19687,1,0,1,58,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19431,1,0,1,49,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
17378,1,1,1,57,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
14390,1,1,1,53,,1,2,89718,2,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12617,1,0,0,55,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
4835,0,0,1,60,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
4434,0,0,1,57,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2676,1,1,1,49,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1364,1,1,1,47,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10717,1,0,1,59,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
8350,1,0,1,64,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7671,0,1,1,51,,1,2,90024,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11413,1,0,1,53,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
32241,1,1,1,49,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
8134,1,0,1,65,,1,1,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28384,1,1,1,50,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
14215,1,0,1,51,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22617,0,0,1,56,,1,0,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10605,1,1,1,53,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5236,1,1,0,54,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
13151,1,1,1,68,,1,1,89130,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28886,1,1,1,51,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27632,0,0,1,56,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5603,1,1,1,48,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21435,0,0,1,58,,1,0,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11517,0,1,0,43,,1,1,94524,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
15168,1,1,1,56,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7489,1,1,1,56,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19783,1,1,1,52,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22618,1,0,1,50,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
31492,1,1,1,47,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
20679,1,0,1,50,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
31129,1,1,1,45,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6898,1,0,1,66,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1992,1,1,0,48,,1,2,117894,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19245,0,1,0,58,,1,1,117894,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23730,1,1,0,58,,1,1,125190,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2859,1,1,0,67,,1,1,125190,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5739,1,1,0,55,,1,2,121464,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25773,1,1,0,44,,1,1,117894,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27498,0,1,0,44,,1,1,117894,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2006,1,1,0,61,,1,1,121464,2,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25459,0,1,0,61,,1,1,,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18801,1,0,0,54,,1,1,121464,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19314,1,1,0,36,,1,1,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1814,1,1,0,41,,1,1,91338,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
17802,1,1,0,42,,1,1,88296,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9557,1,0,0,41,,1,1,91338,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6564,1,1,0,41,,1,1,91338,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
3811,1,0,0,61,,1,1,94524,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
485,1,0,0,52,,1,1,91338,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21081,1,1,0,51,,1,2,132876,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2042,1,0,1,55,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1389,1,0,1,46,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28508,0,0,0,53,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21663,1,1,0,58,,1,1,111474,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28507,0,0,0,58,,1,1,111474,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23951,1,1,0,43,,1,2,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29691,1,1,0,46,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25677,1,1,0,54,,1,1,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
16431,1,0,0,42,,1,1,101442,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
32108,1,1,0,50,,1,2,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25589,1,1,0,41,,1,1,101442,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11178,1,1,0,49,,1,2,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27979,0,1,0,67,,1,2,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18475,1,1,0,59,,1,1,111474,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23477,1,0,0,51,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9170,1,1,0,55,,1,1,101442,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25616,1,1,0,50,,0,1,104628,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24620,1,1,0,38,,1,1,98184,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
3808,1,1,0,51,,1,2,104628,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24491,1,1,0,45,,1,1,104628,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
32375,1,1,0,43,,1,2,104628,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
17581,1,0,0,53,,1,1,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9309,1,1,0,55,,1,2,111474,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25491,1,1,0,47,,1,2,104628,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28585,1,1,0,51,,1,2,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29658,1,1,0,49,,1,1,104628,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7835,0,1,0,54,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5985,1,1,1,76,,0,0,79152,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
32448,1,0,,62,,1,1,92316,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26457,1,1,1,49,,1,2,94524,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22745,1,0,0,49,,1,1,94524,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12955,0,0,1,34,,0,0,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21013,1,1,0,64,,1,2,121464,2,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12520,1,0,0,54,,1,1,121464,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
3592,1,0,1,35,,0,0,76266,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24301,0,1,0,63,,1,1,121464,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
30302,1,1,0,50,,1,1,121464,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9994,1,1,0,60,,1,1,125190,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19176,1,0,1,41,,0,0,76266,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24544,0,0,1,67,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22811,0,0,1,56,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11091,1,0,1,35,,1,1,76266,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18749,1,0,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23016,1,1,1,67,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24511,1,1,1,56,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18802,1,0,1,59,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19686,1,0,1,54,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23190,1,0,1,56,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9240,1,0,1,39,,1,1,76266,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29224,0,0,1,34,,1,2,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
14751,1,1,1,43,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29264,1,1,1,54,,1,1,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22625,1,0,0,43,,1,1,88296,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22783,1,1,1,39,,1,1,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29587,1,0,1,46,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18590,1,1,1,45,,0,0,76266,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7501,1,0,1,60,,1,1,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7768,1,0,1,60,,1,1,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23736,1,0,1,53,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29458,0,0,1,52,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
30233,1,0,1,65,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18756,1,1,1,67,,1,0,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
16017,1,1,1,53,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29814,1,1,1,54,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9260,1,0,1,65,,1,1,86130,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22207,1,0,1,43,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29638,1,0,1,60,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18253,1,1,1,52,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10629,0,1,1,51,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28665,0,0,1,66,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7319,1,1,1,65,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
14634,0,0,1,59,,1,1,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1048,1,0,1,54,,1,2,96060,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28897,1,0,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18857,1,1,1,64,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
32097,1,1,1,45,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5399,1,1,1,55,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2876,0,1,0,52,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
4634,1,1,1,55,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7144,1,1,1,34,,1,1,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11234,1,1,1,42,,1,1,87006,2,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
14955,1,1,1,43,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18446,1,1,1,55,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19019,1,0,1,55,,1,0,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19835,1,1,1,47,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18574,1,1,1,35,,0,0,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27676,1,1,0,47,,0,0,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24396,1,0,1,50,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26240,1,1,1,51,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11650,1,1,1,35,,0,0,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28144,1,0,0,54,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
30502,1,1,1,44,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
15066,1,1,1,67,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
28626,0,0,1,50,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21515,1,0,0,46,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
8097,1,0,1,51,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18383,0,1,1,66,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22640,1,1,1,48,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
31565,1,0,1,51,,1,2,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7919,1,1,1,55,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
906,1,0,1,38,,1,2,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9704,1,0,1,50,,1,2,87006,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
31322,1,1,1,45,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
31290,1,1,1,50,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26241,1,1,1,62,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25627,1,1,1,45,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
30883,1,1,1,49,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22838,1,0,1,63,,1,1,83706,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10248,0,0,1,58,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25413,1,0,1,47,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
827,1,0,1,48,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
5703,1,1,1,52,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
537,0,0,1,53,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10020,1,1,1,52,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22041,1,1,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
27501,1,1,1,62,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25658,1,1,1,56,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10412,1,0,1,54,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
3157,1,1,1,49,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22578,1,1,0,44,,1,1,94122,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7945,1,0,1,47,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
17807,0,1,1,41,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11950,1,0,1,53,,1,1,93354,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12556,1,0,1,52,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
4577,0,0,1,53,,0,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24243,1,0,1,46,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25750,1,1,1,35,,1,2,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21181,1,1,1,47,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26993,1,0,1,51,,1,1,87006,1,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
4482,0,1,1,47,,1,2,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24822,1,1,1,39,,1,2,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
2803,1,0,1,57,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18994,1,1,1,51,,1,2,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11171,1,1,0,52,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29823,0,1,1,44,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22719,1,1,0,48,,1,2,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26441,1,1,0,62,,1,1,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
26987,0,0,0,40,,0,0,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
16236,1,1,1,52,,1,1,80724,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21330,0,1,1,41,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1720,1,1,0,44,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
25513,1,0,1,40,,0,0,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6543,1,1,1,47,,0,0,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
8748,1,1,0,55,,1,2,111474,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
16160,1,1,1,49,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
14661,1,0,1,58,,1,0,96060,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21043,1,1,1,47,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6660,1,0,1,37,,1,1,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9452,1,0,1,40,,0,0,76266,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
29338,0,1,0,43,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
24172,0,1,1,52,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
7080,1,0,1,36,,1,1,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1488,1,1,0,46,,1,1,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
23570,0,0,1,54,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
1547,1,1,0,58,,1,1,162684,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
10284,0,0,1,41,,1,2,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12752,1,0,0,53,,1,1,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6730,1,0,0,70,,1,1,,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9199,0,0,1,57,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
11157,0,1,0,63,,1,1,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
797,1,0,1,40,,1,2,80016,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21135,1,1,1,49,,1,1,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12177,1,1,0,49,,1,2,104628,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
22768,1,1,0,56,,1,2,107988,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
9558,0,0,1,51,,1,1,90024,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
12377,0,1,1,38,,1,1,87006,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
19054,0,1,1,54,,0,0,93354,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
6434,0,0,1,38,,0,0,84054,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
18104,1,1,0,59,,1,1,111474,0,18,117041,0.0913,8140,919,0.0756,0.6844,0.124
21335,1,1,0,42,,0,0,101442,1,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
14031,1,0,1,44,,1,1,87006,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
20463,1,0,0,55,,1,1,107988,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
4496,1,0,1,57,,1,1,90024,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
14141,1,1,0,60,,1,1,136170,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
4556,1,0,1,52,,1,1,87006,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
17170,1,0,1,42,,0,0,84054,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
3723,0,1,1,47,,1,1,90024,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
2694,1,1,0,50,,1,1,90024,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
27036,0,0,0,57,,1,1,111474,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
18152,1,1,1,67,,0,0,96060,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
1859,1,0,1,39,,0,0,76266,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
24397,0,0,1,48,,1,1,87006,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
16444,0,1,1,42,,0,0,87006,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
19595,1,1,1,37,,0,0,80016,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
15855,1,0,1,33,,0,0,76266,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
11168,0,0,1,42,,0,0,84054,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
6847,0,0,1,49,,1,1,90024,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
17584,1,0,0,42,,0,0,76266,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
707,1,0,1,38,,0,0,76266,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
11800,1,1,0,57,,1,1,111474,0,17,247373,0.2111,11130,623,0.0722,0.7335,0.1701
